line_item,order_id,date_submitted,month_submitted,department,discount_amount,product_name,product_id,qty,price,category,color,size
193,20918,1/13/2021,January,Outpatient Procedure Center,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,M
194,20919,1/13/2021,January,Department of Pharmacy,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
195,20920,1/14/2021,January,Inpatient Dialysis,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Mulberry,S
196,20921,1/14/2021,January,Otorhinolaryngology Head and Neck Surgery,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
197,20922,1/14/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,XL
198,20923,1/14/2021,January,Otorhinolaryngology Head and Neck Surgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,M
199,20923,1/14/2021,January,Otorhinolaryngology Head and Neck Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,M
200,20924,1/14/2021,January,Division of Gastroenterology and Hepatology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,M
201,20925,1/14/2021,January,Cardiothoracic Surgery,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,M
202,20926,1/14/2021,January,Cardiothoracic Surgery,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Dark Blue,L
203,20926,1/14/2021,January,Cardiothoracic Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Navy,L
204,20927,1/14/2021,January,Cardiothoracic Surgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
205,20927,1/14/2021,January,Cardiothoracic Surgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,S
206,20928,1/14/2021,January,Otorhinolaryngology Head and Neck Surgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,S
207,20929,1/14/2021,January,Cardiovascular Research,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
208,20930,1/14/2021,January,Cardiovascular Research,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Royal Blue,M
209,20931,1/15/2021,January,Division of Gastroenterology and Hepatology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
210,20932,1/15/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,L
211,20933,1/15/2021,January,Cardiothoracic Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,XS
212,20934,1/15/2021,January,Family Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Heather Blue,M
213,20935,1/15/2021,January,Division of Gastroenterology and Hepatology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
214,20936,1/15/2021,January,Family Medicine,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,XL
215,20937,1/15/2021,January,Department of Pharmacy,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
216,20938,1/15/2021,January,Cardiothoracic Surgery,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,M
217,20938,1/15/2021,January,Cardiothoracic Surgery,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Plum,M
218,20938,1/15/2021,January,Cardiothoracic Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Cobalt/Charcoal,M
219,20939,1/15/2021,January,Cardiovascular Research,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,82,Men's,Silver,2XL
220,20940,1/15/2021,January,Cardiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,M
221,20940,1/15/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
222,20941,1/15/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,S
223,20942,1/15/2021,January,Cardiothoracic Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Heather Plum,2XL
224,20943,1/15/2021,January,Cardiothoracic Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Black/Charcoal,M
225,20944,1/15/2021,January,Cardiology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,S
226,20945,1/15/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Dark Ash,M
227,20946,1/15/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,S
228,20947,1/15/2021,January,Cardiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,XS
229,20948,1/15/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
230,20949,1/15/2021,January,Otorhinolaryngology Head and Neck Surgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,XS
231,20950,1/15/2021,January,Cardiology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,L
232,20951,1/16/2021,January,Cardiology,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,M
233,20952,1/16/2021,January,Division of Gastroenterology and Hepatology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
234,20953,1/16/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Black,L
235,20954,1/16/2021,January,Medical/Surgical Transplant,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
236,20955,1/16/2021,January,Medical/Surgical Transplant,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,XL
237,20955,1/16/2021,January,Medical/Surgical Transplant,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Navy,XL
238,20956,1/17/2021,January,Inpatient Dialysis,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,L
239,20956,1/17/2021,January,Inpatient Dialysis,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Slate Blue,L
240,20957,1/17/2021,January,Otorhinolaryngology Head and Neck Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,53,Ladies',Black,2XL
241,20957,1/17/2021,January,Otorhinolaryngology Head and Neck Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Cream/Charcoal,2XL
242,20957,1/17/2021,January,Otorhinolaryngology Head and Neck Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,74,Ladies',Navy/Orange,2XL
243,20958,1/18/2021,January,Otorhinolaryngology Head and Neck Surgery,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Black,M
244,20959,1/18/2021,January,Family Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,S
245,20960,1/18/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,XL
246,20961,1/18/2021,January,Cardiology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Navy/Charcoal,L
247,20962,1/18/2021,January,Cardiothoracic Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Black/Charcoal,L
248,20963,1/18/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Wild Berry,S
249,20964,1/18/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Wild Berry,L
250,20965,1/18/2021,January,Cardiothoracic Surgery,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Dark Blue,XL
251,20966,1/18/2021,January,Otorhinolaryngology Head and Neck Surgery,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,M
252,20967,1/18/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Periwinkle,XL
253,20968,1/19/2021,January,Multidisciplinary Simulation Center,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Black,2XL
254,20969,1/19/2021,January,Multidisciplinary Simulation Center,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,S
255,20970,1/19/2021,January,Inpatient Dialysis,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Heather Blue,S
256,20971,1/19/2021,January,Multidisciplinary Simulation Center,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,S
257,20972,1/19/2021,January,Cardiothoracic Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,S
258,20973,1/19/2021,January,Otorhinolaryngology Head and Neck Surgery,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Heather Blue,L
259,20974,1/19/2021,January,Cardiovascular Research,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,62,Ladies',Navy,3XL
260,20975,1/19/2021,January,Otorhinolaryngology Head and Neck Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,XL
261,20976,1/19/2021,January,Multidisciplinary Simulation Center,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Dark Blue,XL
262,20977,1/19/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,S
263,20978,1/19/2021,January,Multidisciplinary Simulation Center,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Red/Black,XL
264,20979,1/19/2021,January,Family Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,L
265,20980,1/19/2021,January,Family Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,L
266,20981,1/19/2021,January,Cardiovascular Research,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Eggplant,S
267,20982,1/19/2021,January,Family Medicine,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Chili Red,M
268,20983,1/19/2021,January,Otorhinolaryngology Head and Neck Surgery,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Space Grey,S
269,20983,1/19/2021,January,Otorhinolaryngology Head and Neck Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Black/Charcoal,L
270,20984,1/19/2021,January,Physical Medicine & Rehabilitation,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Royal Blue,M
271,20984,1/19/2021,January,Physical Medicine & Rehabilitation,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,M
272,20986,1/19/2021,January,Cardiothoracic Surgery,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Dark Ash,M
273,20987,1/19/2021,January,MCHS - Urgent Care,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Space Blue,L
274,20988,1/19/2021,January,Cardiothoracic Surgery,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Black/Charcoal,L
275,20989,1/19/2021,January,Family Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,37,Ladies',Black,2XL
276,20990,1/19/2021,January,Family Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,S
277,20991,1/19/2021,January,Family Medicine,0,SWEATER KNIT FLEECE (ASHTON),9890,1,64,Men's,Heather Athletic Grey,2XL
278,20992,1/19/2021,January,Family Medicine,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,M
279,20994,1/19/2021,January,MCHS - Urgent Care,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,L
280,20994,1/19/2021,January,MCHS - Urgent Care,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
281,20995,1/19/2021,January,Cardiovascular Research,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Periwinkle,S
282,20996,1/19/2021,January,Cardiothoracic Surgery,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,S
283,20997,1/19/2021,January,Family Medicine,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,2,78,Ladies',Lime/Charcoal,S
284,20999,1/19/2021,January,Otorhinolaryngology Head and Neck Surgery,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,S
285,21000,1/19/2021,January,Family Medicine,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,M
286,21001,1/19/2021,January,Family Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,S
287,21002,1/19/2021,January,Family Medicine,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Teal,L
288,21005,1/20/2021,January,Cardiovascular Research,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Heather Purple,2XL
289,21006,1/20/2021,January,Cardiovascular Research,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,S
290,21007,1/20/2021,January,Cardiology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,XL
291,21008,1/20/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,XS
292,21009,1/20/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,60,Ladies',Space Blue,2XL
293,21010,1/20/2021,January,Cardiothoracic Surgery,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
294,21011,1/20/2021,January,Cardiovascular Research,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,L
295,21012,1/20/2021,January,Family Medicine,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Dark Ash,S
296,21013,1/20/2021,January,Cardiovascular Research,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Heather Blue,L
297,21014,1/20/2021,January,Otorhinolaryngology Head and Neck Surgery,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Space Blue,M
298,21015,1/20/2021,January,Otorhinolaryngology Head and Neck Surgery,0,SWEATER KNIT FLEECE (ASHTON),9890,1,62,Men's,Heather Athletic Grey,L
299,21016,1/20/2021,January,Inpatient Dialysis,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
300,21017,1/20/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
301,21018,1/20/2021,January,MCHS - Urgent Care,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Dark Loden,L
302,21019,1/20/2021,January,Cardiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,M
303,21019,1/20/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,M
304,21020,1/20/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
305,21021,1/21/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,L
306,21022,1/21/2021,January,Family Medicine,0,MICRO FLEECE JACKET (SONOMA),8870,1,40,Ladies',Navy,3XL
307,21024,1/21/2021,January,Multidisciplinary Simulation Center,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,S
308,21025,1/21/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Heather Purple,XL
309,21026,1/21/2021,January,Complex Intervention Unit,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Dark Ash,XL
310,21026,1/21/2021,January,Complex Intervention Unit,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
311,21027,1/22/2021,January,Multidisciplinary Simulation Center,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
312,21028,1/22/2021,January,Cardiovascular Research,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
313,21029,1/22/2021,January,Cardiothoracic Surgery,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Dark Ash,S
314,21030,1/22/2021,January,Cardiothoracic Surgery,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,XS
315,21031,1/23/2021,January,Cardiovascular Research,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,XL
316,21031,1/23/2021,January,Cardiovascular Research,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Black/Charcoal,L
317,21031,1/23/2021,January,Cardiovascular Research,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,82,Ladies',Black/Charcoal,2XL
318,21032,1/24/2021,January,Medical/Surgical Transplant,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
319,21033,1/24/2021,January,Cardiology,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Deepwater,L
320,21034,1/24/2021,January,MCHS - Urgent Care,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Russet,M
321,21034,1/24/2021,January,MCHS - Urgent Care,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
322,21035,1/24/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,XL
323,21035,1/24/2021,January,Cardiology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,64,Ladies',Heather Black,2XL
324,21036,1/24/2021,January,Medical/Surgical Transplant,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,S
325,21036,1/24/2021,January,Medical/Surgical Transplant,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Navy,S
326,21037,1/24/2021,January,Division of Gastroenterology and Hepatology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,S
327,21038,1/24/2021,January,Division of Gastroenterology and Hepatology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Silver,M
328,21039,1/24/2021,January,Physical Medicine & Rehabilitation,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,S
329,21039,1/24/2021,January,Physical Medicine & Rehabilitation,0,LIGHTWEIGHT SOFT-SHELL JACKET (SONIC FLEX),9440,1,64,Men's,Black,S
330,21040,1/24/2021,January,Division of Gastroenterology and Hepatology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Red,M
331,21040,1/24/2021,January,Division of Gastroenterology and Hepatology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Plum,M
332,21040,1/24/2021,January,Division of Gastroenterology and Hepatology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,M
333,21040,1/24/2021,January,Division of Gastroenterology and Hepatology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,M
334,21040,1/24/2021,January,Division of Gastroenterology and Hepatology,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Navy/Orange,M
335,21041,1/24/2021,January,Division of Gastroenterology and Hepatology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Carbon,L
336,21043,1/25/2021,January,Division of Gastroenterology and Hepatology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,XS
337,21044,1/25/2021,January,Cardiovascular Research,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Navy,L
338,21045,1/25/2021,January,Division of Gastroenterology and Hepatology,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Navy,M
339,21046,1/25/2021,January,Medical/Surgical Transplant,5,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,M
340,21048,1/25/2021,January,Cardiothoracic Surgery,0,MARLED FLEECE JACKET (CASCADE),8872,1,60,Ladies',Space Grey,XL
341,21049,1/25/2021,January,Division of Gastroenterology and Hepatology,0,BONDED POLY-KNIT JACKET (FLASH),2814,1,58,Men's,Space Blue,S
342,21049,1/25/2021,January,Division of Gastroenterology and Hepatology,0,MARLED FLEECE JACKET  (CASCADE),8874,1,60,Men's,Chili Red,S
343,21050,1/25/2021,January,Cardiovascular Research,0,BONDED MOISTURE WICKING SOFT SHELL (HOODED PHANTOM),HD92,1,71,Ladies',Dark Ash/Black,S
344,21051,1/25/2021,January,Medical/Surgical Transplant,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,XL
345,21052,1/25/2021,January,Medical/Surgical Transplant,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Teal,M
346,21053,1/25/2021,January,Medical/Surgical Transplant,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Teal,XL
347,21054,1/25/2021,January,Division of Gastroenterology and Hepatology,5,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,XS
348,21055,1/25/2021,January,Cardiology,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,L
349,21055,1/25/2021,January,Cardiology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,L
350,21055,1/25/2021,January,Cardiology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,L
351,21056,1/25/2021,January,Cardiology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Dark Ash,S
352,21057,1/25/2021,January,Cardiology,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Cream/Charcoal,L
353,21058,1/25/2021,January,Cardiology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
354,21059,1/25/2021,January,Division of Gastroenterology and Hepatology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Dark Ash,M
355,21061,1/25/2021,January,Cardiovascular Research,0,MICRO FLEECE JACKET (NANTUCKET),8824,1,38,Men's,Charcoal,L
356,21062,1/25/2021,January,Medical/Surgical Transplant,0,BONDED POLY-KNIT JACKET (FLASH),2812,1,58,Ladies',Navy,M
357,21062,1/25/2021,January,Medical/Surgical Transplant,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,L
358,21062,1/25/2021,January,Medical/Surgical Transplant,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Black,M
359,21062,1/25/2021,January,Medical/Surgical Transplant,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Heather Blue,XL
360,21063,1/25/2021,January,"General, Colon Rectal, and Transplant Surgery",0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Heather Blue,L
361,21064,1/25/2021,January,Physical Medicine & Rehabilitation,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,M
362,21065,1/26/2021,January,Cardiology,0,SWEATER KNIT FLEECE  (ASHTON),9892,1,62,Ladies',Heather Black,S
363,21066,1/26/2021,January,Cardiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,S
364,21066,1/26/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,S
365,21068,1/26/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,M
366,21069,1/26/2021,January,Cardiology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Silver,L
367,21069,1/26/2021,January,Cardiology,0,BONDED ACTIVE-DRY SOFT SHELL (PHANTOM),HD01,1,68,Men's,Black/Charcoal,L
368,21070,1/26/2021,January,Cardiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2882,1,50,Ladies',Black,M
369,21070,1/26/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Cream,S
370,21072,1/26/2021,January,Cardiology,0,LIGHTWEIGHT SOFT-SHELL (SONIC FLEX),9470,1,64,Ladies',Black,M
371,21072,1/26/2021,January,Cardiology,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,90,Men's,Black/Charcoal,2XLT
372,21072,1/26/2021,January,Cardiology,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,53,Men's,Navy,2XL
373,21073,1/26/2021,January,Cardiology,0,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Navy,M
374,21074,1/26/2021,January,Inpatient Dialysis,0,HOODED TECH FULL-ZIP SWEATSHIRT (COMPETITION),2880,1,50,Men's,Black,S
375,21075,1/26/2021,January,Physical Medicine & Rehabilitation,0,BONDED SOFT-SHELL JACKET (MATRIX),9902,1,78,Ladies',Carbon,M
376,21076,1/26/2021,January,Complex Intervention Unit,0,BONDED SOFT-SHELL JACKET (MATRIX),9901,1,78,Men's,Navy/Charcoal,L
377,21077,1/26/2021,January,Family Medicine,5,MICRO FLEECE JACKET (SONOMA),8870,1,34,Ladies',Charcoal,M
